applicant_id,prediction
"187","1"
"188","0"
"189","0"
"190","1"
"191","1"
"192","1"
"193","0"
"194","0"
"195","1"
"196","1"
"197","0"
"198","0"
"199","0"
"200","1"
"201","0"
"202","0"
"203","1"
"204","0"
"205","0"
"206","0"
"207","0"
"208","1"
"209","0"
"210","0"
"211","1"
"212","1"
"213","0"
"214","0"
"215","0"
"216","1"
"217","0"
"218","0"
"219","1"
"220","1"
"221","0"
"222","1"
"223","1"
"224","0"
"225","1"
"226","0"
"227","0"
"228","0"
"229","0"
"230","0"
"231","0"
"232","1"
"233","1"
"234","0"
"235","0"
"236","1"
"237","0"
"238","0"
"239","1"
"240","0"
"241","0"
"242","1"
"243","1"
"244","0"
"245","1"
"246","0"
"247","0"
"248","1"
"249","1"
"250","0"
"251","0"
"252","1"
"253","0"
"254","1"
"255","1"
"256","0"
"257","0"
"258","0"
"259","1"
"260","0"
"261","0"
"262","1"
"263","0"
"264","1"
"265","0"
"266","1"
"267","1"
"268","0"
"269","1"
"270","1"
"271","1"
"272","0"
"273","0"
"274","0"
"275","0"
"276","1"
"277","0"
"278","0"
"279","0"
"280","0"
"281","0"
"282","1"
"283","0"
"284","0"
"285","0"
"286","1"
"287","0"
"288","0"
"289","1"
"290","1"
"291","0"
"292","1"
"293","0"
"294","0"
"295","1"
"296","1"
"297","0"
"298","0"
"299","0"
"300","1"
"301","0"
"302","0"
"303","0"
"304","0"
"305","0"
"306","1"
"307","0"
"308","1"
"309","1"
"310","0"
"311","0"
"312","0"
"313","0"
"314","0"
"315","0"
"316","0"
"317","1"
"318","1"
"319","1"
"320","0"
"321","0"
"322","0"
"323","0"
"324","0"
"325","1"
"326","0"
"327","0"
"328","1"
"329","0"
"330","0"
"331","0"
"332","1"
"333","1"
"334","1"
"335","0"
"336","1"
"337","0"
"338","0"
"339","0"
"340","1"
"341","1"
"342","0"
"343","0"
"344","0"
"345","0"
"346","0"
"347","1"
"348","1"
"349","0"
"350","1"
"351","1"
"352","0"
"353","1"
"354","0"
"355","0"
"356","1"
"357","0"
"358","0"
"359","0"
"360","1"
"361","0"
"362","1"
"363","1"
"364","1"
"365","0"
"366","1"
"367","0"
"368","1"
"369","1"
"370","1"
"371","1"
"372","0"
"373","1"
"374","0"
"375","1"
"376","0"
"377","0"
"378","1"
"379","0"
"380","1"
"381","0"
"382","0"
"383","0"
"384","0"
"385","1"
"386","0"
"387","1"
"388","0"
"389","0"
"390","0"
"391","0"
"392","1"
"393","0"
"394","0"
"395","0"
"396","0"
"397","0"
"398","0"
"399","0"
"400","0"
"401","1"
"402","0"
"403","0"
"404","0"
"405","0"
"406","0"
"407","0"
"408","0"
"409","0"
"410","0"
"411","0"
"412","0"
"413","1"
"414","0"
"415","0"
"416","0"
"417","0"
"418","1"
"419","1"
"420","1"
"421","1"
"422","0"
"423","1"
"424","0"
"425","1"
"426","0"
"427","1"
"428","0"
"429","0"
"430","0"
"431","0"
"432","1"
"433","0"
"434","0"
"435","1"
"436","0"
"437","1"
"438","0"
"439","0"
"440","0"
"441","0"
"442","1"
"443","1"
"444","1"
"445","0"
"446","1"
"447","0"
"448","1"
"449","0"
"450","0"
"451","0"
"452","0"
"453","1"
"454","1"
"455","1"
"456","0"
"457","1"
"458","1"
"459","1"
"460","0"
"461","0"
"462","1"
"463","0"
"464","0"
"465","1"
"466","1"
"467","0"
"468","1"
"469","1"
"470","1"
"471","0"
"472","0"
"473","1"
"474","0"
"475","0"
"476","0"
"477","0"
"478","0"
"479","0"
"480","1"
"481","1"
"482","0"
"483","0"
"484","0"
"485","1"
"486","0"
"487","0"
"488","1"
"489","0"
"490","0"
"491","0"
"492","1"
"493","1"
"494","1"
"495","1"
"496","1"
"497","1"
"498","1"
"499","1"
"500","0"
"501","0"
"502","1"
"503","0"
"504","0"
"505","0"
"506","0"
"507","0"
"508","0"
"509","0"
"510","0"
"511","1"
"512","0"
"513","0"
"514","0"
"515","1"
"516","0"
"517","1"
"518","1"
"519","0"
"520","1"
"521","1"
"522","0"
"523","0"
"524","0"
"525","1"
"526","0"
"527","0"
"528","0"
"529","0"
"530","1"
"531","0"
"532","0"
"533","0"
"534","0"
"535","1"
"536","1"
"537","1"
"538","0"
"539","1"
"540","0"
"541","0"
"542","1"
"543","0"
"544","0"
"545","1"
"546","0"
"547","0"
"548","0"
"549","0"
"550","1"
"551","1"
"552","0"
"553","0"
"554","0"
"555","0"
"556","0"
"557","0"
"558","1"
"559","1"
"560","0"
"561","0"
"562","0"
"563","1"
"564","1"
"565","1"
"566","1"
"567","1"
"568","0"
"569","1"
"570","1"
"571","1"
"572","0"
"573","0"
"574","1"
"575","0"
"576","1"
"577","0"
"578","0"
"579","0"
"580","1"
"581","0"
"582","0"
"583","1"
"584","0"
"585","1"
"586","0"
"587","1"
"588","1"
"589","0"
"590","0"
"591","1"
"592","1"
"593","0"
"594","0"
"595","0"
"596","0"
"597","0"
"598","0"
"599","0"
"600","1"
"601","0"
"602","0"
"603","0"
"604","0"
"605","0"
"606","0"
"607","0"
"608","1"
"609","0"
"610","1"
"611","1"
"612","0"
"613","1"
"614","1"
"615","0"
"616","1"
"617","0"
"618","0"
"619","0"
"620","1"
"621","0"
"622","0"
"623","0"
"624","0"
"625","1"
"626","0"
"627","0"
"628","0"
"629","0"
"630","1"
"631","1"
"632","0"
"633","1"
"634","1"
"635","1"
"636","0"
"637","1"
"638","1"
"639","0"
"640","1"
"641","0"
"642","1"
"643","0"
"644","0"
"645","0"
"646","0"
"647","1"
"648","0"
"649","1"
"650","1"
"651","0"
"652","0"
"653","1"
"654","0"
"655","1"
"656","0"
"657","0"
"658","0"
"659","0"
"660","1"
"661","1"
"662","0"
"663","0"
"664","1"
"665","1"
"666","0"
"667","0"
"668","0"
"669","0"
"670","0"
"671","0"
"672","0"
"673","0"
"674","1"
"675","0"
"676","0"
"677","1"
"678","1"
"679","0"
"680","1"
"681","0"
"682","1"
"683","0"
"684","1"
"685","1"
"686","1"
"687","1"
"688","0"
"689","1"
"690","1"
"691","0"
"692","1"
"693","1"
"694","0"
"695","1"
"696","0"
"697","1"
"698","1"
"699","1"
"700","1"
"701","1"
"702","1"
"703","0"
"704","1"
"705","0"
"706","0"
"707","0"
"708","0"
"709","1"
"710","1"
"711","1"
"712","1"
"713","0"
"714","0"
"715","0"
"716","1"
"717","0"
"718","0"
"719","1"
"720","1"
"721","0"
"722","1"
"723","0"
"724","0"
"725","0"
"726","1"
"727","1"
"728","0"
"729","0"
"730","1"
"731","0"
"732","0"
"733","0"
"734","1"
"735","1"
"736","0"
"737","0"
"738","1"
"739","0"
"740","0"
"741","0"
"742","1"
"743","0"
"744","0"
"745","1"
"746","0"
"747","0"
"748","1"
"749","1"
"750","0"
"751","0"
"752","0"
"753","1"
"754","0"
"755","1"
"756","1"
"757","0"
"758","0"
"759","1"
"760","1"
"761","0"
"762","0"
"763","1"
"764","0"
"765","0"
"766","0"
"767","0"
"768","0"
"769","0"
"770","1"
"771","1"
"772","0"
"773","0"
"774","0"
"775","0"
"776","1"
"777","0"
"778","1"
"779","1"
"780","0"
"781","0"
"782","0"
"783","1"
"784","1"
"785","0"
"786","0"
"787","1"
"788","0"
"789","0"
"790","0"
"791","1"
"792","1"
"793","0"
"794","0"
"795","0"
"796","0"
"797","1"
"798","0"
"799","1"
"800","0"
"801","1"
"802","1"
"803","0"
"804","1"
"805","1"
"806","1"
"807","1"
"808","0"
"809","1"
"810","0"
"811","0"
"812","0"
"813","1"
"814","0"
"815","1"
"816","1"
"817","0"
"818","0"
"819","0"
"820","1"
"821","1"
"822","1"
"823","1"
"824","1"
"825","0"
"826","1"
"827","1"
"828","0"
"829","1"
"830","0"
"831","1"
"832","0"
"833","1"
"834","0"
"835","0"
"836","0"
"837","0"
"838","0"
"839","0"
"840","0"
"841","0"
"842","1"
"843","0"
"844","0"
"845","1"
"846","1"
"847","0"
"848","0"
"849","0"
"850","0"
"851","1"
"852","0"
"853","1"
"854","0"
"855","0"
"856","0"
"857","0"
"858","0"
"859","0"
"860","0"
"861","1"
"862","0"
"863","0"
"864","0"
"865","1"
"866","1"
"867","0"
"868","0"
"869","0"
"870","1"
"871","0"
"872","0"
"873","0"
"874","0"
"875","0"
"876","0"
"877","0"
"878","0"
"879","0"
"880","0"
"881","0"
"882","0"
"883","0"
"884","1"
"885","0"
"886","0"
"887","1"
"888","0"
"889","0"
"890","0"
"891","1"
"892","0"
"893","1"
"894","0"
"895","1"
"896","0"
"897","0"
"898","0"
"899","1"
"900","0"
"901","0"
"902","0"
"903","1"
"904","1"
"905","1"
"906","0"
"907","0"
"908","1"
"909","1"
"910","1"
"911","0"
"912","0"
"913","1"
"914","0"
"915","0"
"916","1"
"917","0"
"918","1"
"919","0"
"920","0"
"921","1"
"922","0"
"923","1"
"924","0"
"925","1"
"926","1"
"927","1"
"928","0"
"929","0"
"930","0"
"931","0"
"932","0"
"933","0"
"934","1"
"935","0"
"936","0"
"937","0"
"938","0"
"939","0"
"940","1"
"941","0"
"942","0"
"943","0"
"944","0"
"945","0"
"946","1"
"947","1"
"948","1"
"949","0"
"950","0"
"951","0"
"952","1"
"953","1"
"954","1"
"955","0"
"956","0"
"957","0"
"958","0"
"959","0"
"960","1"
"961","1"
"962","1"
"963","0"
"964","0"
"965","0"
"966","0"
"967","1"
"968","1"
"969","0"
"970","0"
"971","1"
"972","0"
"973","0"
"974","0"
"975","0"
"976","1"
"977","0"
"978","1"
"979","1"
"980","0"
"981","0"
"982","0"
"983","0"
"984","0"
"985","0"
"986","0"
"987","0"
"988","1"
"989","0"
"990","1"
"991","0"
"992","0"
"993","0"
"994","0"
"995","0"
"996","1"
"997","0"
"998","1"
"999","1"
"1000","1"
"1001","1"
"1002","1"
"1003","0"
"1004","1"
"1005","1"
"1006","0"
"1007","0"
"1008","1"
"1009","0"
"1010","0"
"1011","0"
"1012","0"
"1013","1"
"1014","0"
"1015","1"
"1016","0"
"1017","1"
"1018","0"
"1019","1"
"1020","1"
"1021","1"
"1022","0"
"1023","0"
"1024","1"
"1025","0"
"1026","0"
"1027","0"
"1028","1"
"1029","0"
"1030","0"
"1031","0"
"1032","1"
"1033","0"
"1034","0"
"1035","0"
"1036","0"
"1037","0"
"1038","0"
"1039","0"
"1040","1"
"1041","0"
"1042","0"
"1043","0"
"1044","0"
"1045","0"
"1046","0"
"1047","0"
"1048","0"
"1049","1"
"1050","0"
"1051","1"
"1052","0"
"1053","1"
"1054","0"
"1055","1"
"1056","0"
"1057","0"
"1058","1"
"1059","1"
"1060","0"
"1061","0"
"1062","1"
"1063","0"
"1064","1"
"1065","1"
"1066","0"
"1067","1"
"1068","0"
"1069","0"
"1070","0"
"1071","1"
"1072","0"
"1073","1"
"1074","0"
"1075","0"
"1076","1"
"1077","0"
"1078","1"
"1079","0"
"1080","1"
"1081","1"
"1082","0"
"1083","0"
"1084","0"
"1085","0"
"1086","0"
"1087","0"
"1088","1"
"1089","1"
"1090","0"
"1091","0"
"1092","1"
"1093","1"
"1094","0"
"1095","1"
"1096","0"
"1097","1"
"1098","0"
"1099","0"
"1100","0"
"1101","0"
"1102","1"
"1103","0"
"1104","1"
"1105","1"
"1106","0"
"1107","0"
"1108","0"
"1109","0"
"1110","1"
"1111","0"
"1112","0"
"1113","0"
"1114","0"
"1115","0"
"1116","1"
"1117","0"
"1118","0"
"1119","1"
"1120","0"
"1121","0"
"1122","1"
"1123","0"
"1124","0"
"1125","0"
"1126","0"
"1127","0"
"1128","0"
"1129","0"
"1130","1"
"1131","0"
"1132","0"
"1133","1"
"1134","1"
"1135","1"
"1136","1"
"1137","1"
"1138","1"
"1139","0"
"1140","1"
"1141","0"
"1142","1"
"1143","0"
"1144","0"
"1145","1"
"1146","1"
"1147","0"
"1148","1"
"1149","0"
"1150","0"
"1151","0"
"1152","1"
"1153","1"
"1154","1"
"1155","0"
"1156","0"
"1157","1"
"1158","0"
"1159","0"
"1160","1"
"1161","0"
"1162","0"
"1163","1"
"1164","1"
"1165","0"
"1166","1"
"1167","0"
"1168","0"
"1169","0"
"1170","1"
"1171","1"
"1172","0"
"1173","0"
"1174","0"
"1175","0"
"1176","0"
"1177","0"
"1178","0"
"1179","0"
"1180","0"
"1181","0"
"1182","1"
"1183","0"
"1184","0"
"1185","1"
"1186","0"
"1187","1"
"1188","1"
"1189","1"
"1190","0"
"1191","0"
"1192","1"
"1193","1"
"1194","1"
"1195","1"
"1196","0"
"1197","1"
"1198","0"
"1199","1"
"1200","1"
"1201","0"
"1202","1"
"1203","1"
"1204","1"
"1205","0"
"1206","1"
"1207","1"
"1208","0"
"1209","0"
"1210","0"
"1211","1"
"1212","0"
"1213","0"
"1214","0"
"1215","1"
"1216","0"
"1217","0"
"1218","1"
"1219","1"
"1220","1"
"1221","0"
"1222","0"
"1223","1"
"1224","1"
"1225","0"
"1226","1"
"1227","0"
"1228","0"
"1229","1"
"1230","0"
"1231","1"
"1232","1"
"1233","0"
"1234","0"
"1235","0"
"1236","0"
"1237","0"
"1238","0"
"1239","0"
"1240","0"
"1241","0"
"1242","1"
"1243","0"
"1244","0"
"1245","1"
"1246","1"
"1247","0"
"1248","0"
"1249","1"
"1250","0"
"1251","0"
"1252","0"
"1253","1"
"1254","1"
"1255","1"
"1256","1"
"1257","0"
"1258","0"
"1259","0"
"1260","0"
"1261","0"
"1262","0"
"1263","1"
"1264","1"
"1265","0"
"1266","0"
"1267","0"
"1268","1"
"1269","0"
"1270","0"
"1271","0"
"1272","1"
"1273","1"
"1274","1"
"1275","0"
"1276","0"
"1277","0"
"1278","0"
"1279","0"
"1280","1"
"1281","1"
"1282","1"
"1283","0"
"1284","1"
"1285","1"
"1286","0"
"1287","1"
"1288","0"
"1289","0"
"1290","0"
"1291","1"
"1292","0"
"1293","0"
"1294","0"
"1295","0"
"1296","1"
"1297","0"
"1298","0"
"1299","1"
"1300","1"
"1301","0"
"1302","0"
"1303","1"
"1304","1"
"1305","1"
"1306","1"
"1307","1"
"1308","1"
"1309","1"
"1310","0"
"1311","1"
"1312","1"
"1313","1"
"1314","1"
"1315","0"
"1316","0"
"1317","1"
"1318","0"
"1319","0"
"1320","1"
"1321","0"
"1322","1"
"1323","1"
"1324","1"
"1325","1"
"1326","1"
"1327","1"
"1328","0"
"1329","1"
"1330","0"
"1331","0"
"1332","0"
"1333","0"
"1334","0"
"1335","0"
"1336","0"
"1337","1"
"1338","0"
"1339","0"
"1340","1"
"1341","0"
"1342","0"
"1343","1"
"1344","0"
"1345","0"
"1346","0"
"1347","0"
"1348","1"
"1349","1"
"1350","1"
"1351","0"
"1352","0"
"1353","1"
"1354","1"
"1355","1"
"1356","0"
"1357","0"
"1358","0"
"1359","1"
"1360","1"
"1361","0"
"1362","0"
"1363","1"
"1364","0"
"1365","0"
"1366","0"
"1367","1"
"1368","0"
"1369","0"
"1370","0"
"1371","0"
"1372","0"
"1373","1"
"1374","0"
"1375","0"
"1376","1"
"1377","0"
"1378","0"
"1379","1"
"1380","0"
"1381","0"
"1382","0"
"1383","0"
"1384","1"
"1385","0"
"1386","0"
"1387","1"
"1388","0"
"1389","0"
"1390","1"
"1391","1"
"1392","1"
"1393","0"
"1394","1"
"1395","0"
"1396","0"
"1397","1"
"1398","1"
"1399","0"
"1400","0"
"1401","0"
"1402","1"
"1403","0"
"1404","0"
"1405","1"
"1406","0"
"1407","0"
"1408","0"
"1409","1"
"1410","1"
"1411","0"
"1412","0"
"1413","1"
"1414","0"
"1415","0"
"1416","0"
"1417","0"
"1418","0"
"1419","0"
"1420","0"
"1421","1"
"1422","1"
"1423","0"
"1424","1"
"1425","1"
"1426","1"
"1427","0"
"1428","1"
"1429","1"
"1430","1"
"1431","0"
"1432","0"
"1433","1"
"1434","1"
"1435","0"
"1436","0"
"1437","1"
"1438","0"
"1439","1"
"1440","1"
"1441","0"
"1442","1"
"1443","1"
"1444","0"
"1445","0"
"1446","0"
"1447","1"
"1448","0"
"1449","1"
"1450","0"
"1451","0"
"1452","1"
"1453","1"
"1454","1"
"1455","1"
"1456","0"
"1457","0"
"1458","1"
"1459","0"
"1460","0"
"1461","0"
"1462","0"
"1463","1"
"1464","1"
"1465","0"
"1466","0"
"1467","1"
"1468","0"
"1469","1"
"1470","0"
"1471","0"
"1472","0"
"1473","0"
"1474","0"
"1475","0"
"1476","1"
"1477","1"
"1478","0"
"1479","1"
"1480","0"
"1481","1"
"1482","0"
"1483","1"
"1484","1"
"1485","1"
"1486","1"
"1487","1"
"1488","1"
"1489","0"
"1490","0"
"1491","0"
"1492","0"
"1493","1"
"1494","1"
"1495","1"
"1496","1"
"1497","0"
"1498","0"
"1499","1"
"1500","1"
"1501","1"
"1502","1"
"1503","0"
"1504","0"
"1505","1"
"1506","1"
"1507","0"
"1508","0"
"1509","0"
"1510","0"
"1511","0"
"1512","0"
"1513","1"
"1514","0"
"1515","1"
"1516","0"
"1517","0"
"1518","0"
"1519","1"
"1520","0"
"1521","0"
"1522","1"
"1523","0"
"1524","1"
"1525","1"
"1526","0"
"1527","0"
"1528","0"
"1529","1"
"1530","1"
"1531","1"
"1532","1"
"1533","0"
"1534","0"
"1535","0"
"1536","0"
"1537","1"
"1538","0"
"1539","0"
"1540","1"
"1541","0"
"1542","1"
"1543","0"
"1544","0"
"1545","1"
"1546","0"
"1547","1"
"1548","0"
"1549","0"
"1550","0"
"1551","0"
"1552","0"
"1553","1"
"1554","0"
"1555","0"
"1556","0"
"1557","1"
"1558","1"
"1559","0"
"1560","0"
"1561","0"
"1562","1"
"1563","0"
"1564","1"
"1565","1"
"1566","0"
"1567","0"
"1568","0"
"1569","0"
"1570","1"
"1571","1"
"1572","1"
"1573","0"
"1574","0"
"1575","0"
"1576","0"
"1577","0"
"1578","1"
"1579","0"
"1580","0"
"1581","0"
"1582","1"
"1583","1"
"1584","0"
"1585","0"
"1586","0"
"1587","1"
"1588","0"
"1589","0"
"1590","0"
"1591","0"
"1592","0"
"1593","1"
"1594","0"
"1595","0"
"1596","0"
"1597","0"
"1598","0"
"1599","0"
"1600","1"
"1601","0"
"1602","0"
"1603","1"
"1604","0"
"1605","1"
"1606","0"
"1607","0"
"1608","0"
"1609","0"
"1610","0"
"1611","0"
"1612","1"
"1613","0"
"1614","0"
"1615","0"
"1616","0"
"1617","1"
"1618","0"
"1619","1"
"1620","0"
"1621","0"
"1622","0"
"1623","1"
"1624","0"
"1625","0"
"1626","0"
"1627","0"
"1628","0"
"1629","1"
"1630","0"
"1631","0"
"1632","0"
"1633","0"
"1634","0"
"1635","0"
"1636","1"
"1637","1"
"1638","1"
"1639","0"
"1640","0"
"1641","1"
"1642","0"
"1643","0"
"1644","1"
"1645","1"
"1646","0"
"1647","0"
"1648","1"
"1649","0"
"1650","0"
"1651","1"
"1652","1"
"1653","0"
"1654","0"
"1655","0"
"1656","1"
"1657","0"
"1658","1"
"1659","1"
"1660","1"
"1661","0"
"1662","0"
"1663","0"
"1664","0"
"1665","0"
"1666","0"
"1667","1"
"1668","0"
"1669","0"
"1670","0"
"1671","0"
"1672","0"
"1673","0"
"1674","0"
"1675","0"
"1676","0"
"1677","1"
"1678","0"
"1679","1"
"1680","0"
"1681","0"
"1682","0"
"1683","0"
"1684","1"
"1685","0"
"1686","0"
"1687","0"
"1688","1"
"1689","0"
"1690","0"
"1691","0"
"1692","1"
"1693","0"
"1694","1"
"1695","0"
"1696","1"
"1697","0"
"1698","0"
"1699","1"
"1700","1"
"1701","0"
"1702","0"
"1703","1"
"1704","1"
"1705","0"
"1706","0"
"1707","0"
"1708","0"
"1709","0"
"1710","0"
"1711","0"
"1712","1"
"1713","0"
"1714","0"
"1715","1"
"1716","0"
"1717","1"
"1718","0"
"1719","0"
"1720","0"
"1721","0"
"1722","0"
"1723","0"
"1724","1"
"1725","0"
"1726","0"
"1727","1"
"1728","0"
"1729","0"
"1730","1"
"1731","1"
"1732","0"
"1733","0"
"1734","0"
"1735","1"
"1736","0"
"1737","0"
"1738","1"
"1739","0"
"1740","1"
"1741","1"
"1742","0"
"1743","0"
"1744","1"
"1745","1"
"1746","0"
"1747","0"
"1748","1"
"1749","1"
"1750","0"
"1751","1"
"1752","1"
"1753","0"
"1754","1"
"1755","0"
"1756","0"
"1757","1"
"1758","0"
"1759","0"
"1760","0"
"1761","0"
"1762","0"
"1763","0"
"1764","0"
"1765","0"
"1766","1"
"1767","0"
"1768","1"
"1769","1"
"1770","1"
"1771","1"
"1772","1"
"1773","0"
"1774","1"
"1775","1"
"1776","1"
"1777","0"
"1778","0"
"1779","1"
"1780","0"
"1781","1"
"1782","0"
"1783","0"
"1784","0"
"1785","1"
"1786","1"
"1787","1"
"1788","0"
"1789","0"
"1790","0"
"1791","0"
"1792","0"
"1793","0"
"1794","0"
"1795","1"
"1796","1"
"1797","1"
"1798","0"
"1799","1"
"1800","1"
"1801","1"
"1802","0"
"1803","1"
"1804","1"
"1805","0"
"1806","1"
"1807","1"
"1808","0"
"1809","0"
"1810","0"
"1811","0"
"1812","0"
"1813","0"
"1814","0"
"1815","0"
"1816","1"
"1817","0"
"1818","1"
"1819","0"
"1820","0"
"1821","1"
"1822","0"
"1823","0"
"1824","0"
"1825","0"
"1826","1"
"1827","1"
"1828","0"
"1829","0"
"1830","0"
"1831","1"
"1832","1"
"1833","1"
"1834","1"
"1835","0"
"1836","0"
"1837","0"
"1838","0"
"1839","0"
"1840","1"
"1841","0"
"1842","1"
"1843","1"
"1844","1"
"1845","0"
"1846","1"
"1847","0"
"1848","1"
"1849","1"
"1850","1"
"1851","0"
"1852","1"
"1853","0"
"1854","1"
"1855","0"
"1856","1"
"1857","0"
"1858","1"
"1859","1"
"1860","1"
"1861","1"
"1862","0"
"1863","1"
"1864","0"
"1865","0"
"1866","1"
"1867","1"
"1868","0"
"1869","1"
"1870","0"
"1871","1"
"1872","0"
"1873","0"
"1874","1"
"1875","0"
"1876","1"
"1877","1"
"1878","1"
"1879","0"
"1880","1"
"1881","1"
"1882","0"
"1883","1"
"1884","1"
"1885","0"
"1886","0"
"1887","0"
"1888","0"
"1889","1"
"1890","1"
"1891","1"
"1892","0"
"1893","0"
"1894","0"
"1895","1"
"1896","1"
"1897","1"
"1898","1"
"1899","0"
"1900","0"
"1901","1"
"1902","0"
"1903","0"
"1904","1"
"1905","0"
"1906","1"
"1907","0"
"1908","1"
"1909","0"
"1910","0"
"1911","0"
"1912","1"
"1913","0"
"1914","0"
"1915","1"
"1916","0"
"1917","1"
"1918","1"
"1919","0"
"1920","0"
"1921","0"
"1922","1"
"1923","0"
"1924","0"
"1925","1"
"1926","0"
"1927","1"
"1928","0"
"1929","0"
"1930","1"
"1931","1"
"1932","0"
"1933","0"
"1934","1"
"1935","1"
"1936","1"
"1937","0"
"1938","0"
"1939","0"
"1940","1"
"1941","1"
"1942","0"
"1943","1"
"1944","0"
"1945","0"
"1946","0"
"1947","0"
"1948","1"
"1949","0"
"1950","0"
"1951","1"
"1952","0"
"1953","0"
"1954","0"
"1955","0"
"1956","0"
"1957","0"
"1958","0"
"1959","1"
"1960","0"
"1961","1"
"1962","0"
"1963","0"
"1964","1"
"1965","0"
"1966","1"
"1967","1"
"1968","1"
"1969","0"
"1970","0"
"1971","0"
"1972","0"
"1973","0"
"1974","1"
"1975","0"
"1976","0"
"1977","0"
"1978","1"
"1979","0"
"1980","0"
"1981","0"
"1982","0"
"1983","1"
"1984","1"
"1985","0"
"1986","1"
"1987","0"
"1988","0"
"1989","1"
"1990","1"
"1991","0"
"1992","1"
"1993","0"
"1994","1"
"1995","1"
"1996","0"
"1997","0"
"1998","0"
"1999","0"
"2000","0"
"2001","0"
"2002","1"
"2003","1"
"2004","1"
"2005","1"
"2006","1"
"2007","0"
"2008","0"
"2009","1"
"2010","1"
"2011","0"
"2012","1"
"2013","0"
"2014","1"
"2015","1"
"2016","1"
"2017","1"
"2018","1"
"2019","0"
"2020","0"
"2021","1"
"2022","1"
"2023","1"
"2024","1"
"2025","1"
"2026","0"
"2027","0"
"2028","1"
"2029","1"
"2030","1"
"2031","0"
"2032","1"
"2033","0"
"2034","0"
"2035","0"
"2036","0"
"2037","0"
"2038","0"
"2039","0"
"2040","1"
"2041","1"
"2042","0"
"2043","0"
"2044","1"
"2045","0"
"2046","0"
"2047","1"
"2048","1"
"2049","1"
"2050","0"
"2051","1"
"2052","1"
"2053","1"
"2054","1"
"2055","1"
"2056","0"
"2057","0"
"2058","0"
"2059","1"
"2060","1"
"2061","0"
"2062","0"
"2063","0"
"2064","1"
"2065","0"
"2066","0"
"2067","1"
"2068","0"
"2069","1"
"2070","0"
"2071","1"
"2072","1"
"2073","0"
"2074","1"
"2075","0"
"2076","1"
"2077","1"
"2078","0"
"2079","1"
"2080","0"
"2081","0"
"2082","0"
"2083","1"
"2084","1"
"2085","0"
"2086","0"
"2087","0"
"2088","1"
"2089","0"
"2090","1"
"2091","0"
"2092","0"
"2093","1"
"2094","1"
"2095","1"
"2096","1"
"2097","1"
"2098","0"
"2099","1"
"2100","0"
"2101","0"
"2102","1"
"2103","1"
"2104","0"
"2105","0"
"2106","0"
"2107","0"
"2108","0"
"2109","1"
"2110","0"
"2111","1"
"2112","1"
"2113","1"
"2114","1"
"2115","1"
"2116","0"
"2117","1"
"2118","0"
"2119","1"
"2120","0"
"2121","0"
"2122","1"
"2123","1"
"2124","0"
"2125","1"
"2126","1"
"2127","1"
"2128","1"
"2129","1"
"2130","1"
"2131","1"
"2132","1"
"2133","1"
"2134","0"
"2135","1"
"2136","0"
"2137","0"
"2138","0"
"2139","0"
